week;kvregion;region;specialization;gender;age_group;insurancecode;insurancetype;absolute;extrapolated
2024-47;Baden-Württemberg;Region Süd;01;f;0-29;89112;GKV;6;280
2024-47;Baden-Württemberg;Region Süd;01;f;30-59;03230;GKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;30-59;2;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;30-59;375;PKV;3;140
2024-47;Baden-Württemberg;Region Süd;01;f;30-59;375;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;30-59;377;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;30-59;5;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;30-59;7;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;30-59;89111;GKV;2;93
2024-47;Baden-Württemberg;Region Süd;01;f;30-59;89111;GKV;4;186
2024-47;Baden-Württemberg;Region Süd;01;f;30-59;89112;GKV;23;1072
2024-47;Baden-Württemberg;Region Süd;01;f;30-59;89112;GKV;55;2564
2024-47;Baden-Württemberg;Region Süd;01;f;30-59;89112Y;GKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;30-59;89133;GKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;1;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;1;PKV;2;93
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;2;PKV;6;280
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;34;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;3597H1;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;3621;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;375;PKV;18;839
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;375;PKV;3;140
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;377;PKV;3;140
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;52;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;7;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;7;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;89111;GKV;171;7971
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;89111;GKV;255;11886
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;89112;GKV;4;186
2024-47;Baden-Württemberg;Region Süd;01;f;60-199;A70;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;0-29;375;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;0-29;376;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;0-29;89112;GKV;10;466
2024-47;Baden-Württemberg;Region Süd;01;m;30-59;2;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;30-59;3595H1;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;30-59;375;PKV;10;466
2024-47;Baden-Württemberg;Region Süd;01;m;30-59;375;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;30-59;375;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;30-59;377;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;30-59;420;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;30-59;804;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;30-59;89112;GKV;18;839
2024-47;Baden-Württemberg;Region Süd;01;m;30-59;89112;GKV;53;2470
2024-47;Baden-Württemberg;Region Süd;01;m;30-59;89112;GKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;30-59;89133;GKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;30-59;Tel;PKV;2;93
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;03362;GKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;1;PKV;3;140
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;1;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;2;PKV;3;140
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;29;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;34;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;3500;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;3564H1;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;375;PKV;28;1305
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;375;PKV;3;140
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;375;PKV;2;93
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;377;PKV;6;280
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;377;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;377;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;4;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;5;PKV;2;93
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;602;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;657;PKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;7;PKV;2;93
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;89111;GKV;127;5920
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;89111;GKV;206;9602
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;89112;GKV;1;47
2024-47;Baden-Württemberg;Region Süd;01;m;60-199;89112;GKV;2;93
2024-47;Baden-Württemberg;Region Süd;02;f;30-59;375;PKV;1;87
2024-47;Baden-Württemberg;Region Süd;02;f;30-59;7;PKV;1;87
2024-47;Baden-Württemberg;Region Süd;02;f;60-199;09027;PKV;1;87
2024-47;Baden-Württemberg;Region Süd;02;f;60-199;375;PKV;2;175
2024-47;Baden-Württemberg;Region Süd;02;f;60-199;377;PKV;1;87
2024-47;Baden-Württemberg;Region Süd;02;f;60-199;89111;GKV;3;262
2024-47;Baden-Württemberg;Region Süd;02;f;60-199;89111;GKV;7;611
2024-47;Baden-Württemberg;Region Süd;02;m;30-59;375;PKV;1;87
2024-47;Baden-Württemberg;Region Süd;02;m;60-199;09027;PKV;1;87
2024-47;Baden-Württemberg;Region Süd;02;m;60-199;1;PKV;1;87
2024-47;Baden-Württemberg;Region Süd;02;m;60-199;2;PKV;1;87
2024-47;Baden-Württemberg;Region Süd;02;m;60-199;2;PKV;1;87
2024-47;Baden-Württemberg;Region Süd;02;m;60-199;3574;PKV;1;87
2024-47;Baden-Württemberg;Region Süd;02;m;60-199;375;PKV;3;262
2024-47;Baden-Württemberg;Region Süd;02;m;60-199;89111;GKV;1;87
2024-47;Baden-Württemberg;Region Süd;02;u;60-199;375;PKV;1;87
2024-47;Baden-Württemberg;Region Süd;03;f;0-29;375;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;f;0-29;89112;GKV;4;244
2024-47;Baden-Württemberg;Region Süd;03;f;30-59;1;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;f;30-59;2;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;f;30-59;375;PKV;10;609
2024-47;Baden-Württemberg;Region Süd;03;f;30-59;375;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;f;30-59;89111;GKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;f;30-59;89112;GKV;20;1218
2024-47;Baden-Württemberg;Region Süd;03;f;30-59;89112;GKV;35;2132
2024-47;Baden-Württemberg;Region Süd;03;f;60-199;1;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;f;60-199;2;PKV;2;122
2024-47;Baden-Württemberg;Region Süd;03;f;60-199;250;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;f;60-199;3511;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;f;60-199;375;PKV;36;2193
2024-47;Baden-Württemberg;Region Süd;03;f;60-199;375;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;f;60-199;377;PKV;6;366
2024-47;Baden-Württemberg;Region Süd;03;f;60-199;5;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;f;60-199;89111;GKV;103;6275
2024-47;Baden-Württemberg;Region Süd;03;f;60-199;89111;GKV;153;9321
2024-47;Baden-Württemberg;Region Süd;03;f;60-199;89112;GKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;m;0-29;375;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;m;0-29;5;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;m;0-29;89112;GKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;m;0-29;89112;GKV;2;122
2024-47;Baden-Württemberg;Region Süd;03;m;30-59;375;PKV;9;548
2024-47;Baden-Württemberg;Region Süd;03;m;30-59;375;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;m;30-59;89111;GKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;m;30-59;89112;GKV;14;853
2024-47;Baden-Württemberg;Region Süd;03;m;30-59;89112;GKV;19;1158
2024-47;Baden-Württemberg;Region Süd;03;m;60-199;1;PKV;4;244
2024-47;Baden-Württemberg;Region Süd;03;m;60-199;1;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;m;60-199;2;PKV;2;122
2024-47;Baden-Württemberg;Region Süd;03;m;60-199;375;PKV;42;2559
2024-47;Baden-Württemberg;Region Süd;03;m;60-199;375;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;m;60-199;375;PKV;2;122
2024-47;Baden-Württemberg;Region Süd;03;m;60-199;375;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;m;60-199;377;PKV;5;305
2024-47;Baden-Württemberg;Region Süd;03;m;60-199;5;PKV;1;61
2024-47;Baden-Württemberg;Region Süd;03;m;60-199;89111;GKV;75;4569
2024-47;Baden-Württemberg;Region Süd;03;m;60-199;89111;GKV;128;7798
2024-47;Baden-Württemberg;Region Süd;03;m;60-199;89112;GKV;1;61
2024-47;Bayern;Region Süd;01;f;0-29;33061;GKV;1;48
2024-47;Bayern;Region Süd;01;f;0-29;89111;GKV;1;48
2024-47;Bayern;Region Süd;01;f;0-29;89112;GKV;4;191
2024-47;Bayern;Region Süd;01;f;0-29;89112Z;GKV;7;335
2024-47;Bayern;Region Süd;01;f;30-59;2;PKV;2;96
2024-47;Bayern;Region Süd;01;f;30-59;375;PKV;4;191
2024-47;Bayern;Region Süd;01;f;30-59;375;PKV;1;48
2024-47;Bayern;Region Süd;01;f;30-59;375;PKV;1;48
2024-47;Bayern;Region Süd;01;f;30-59;377;PKV;1;48
2024-47;Bayern;Region Süd;01;f;30-59;5;PKV;1;48
2024-47;Bayern;Region Süd;01;f;30-59;89111;GKV;3;143
2024-47;Bayern;Region Süd;01;f;30-59;89111;GKV;3;143
2024-47;Bayern;Region Süd;01;f;30-59;89112;GKV;8;383
2024-47;Bayern;Region Süd;01;f;30-59;89112;GKV;55;2630
2024-47;Bayern;Region Süd;01;f;30-59;89112Y;GKV;1;48
2024-47;Bayern;Region Süd;01;f;30-59;89112Z;GKV;8;383
2024-47;Bayern;Region Süd;01;f;30-59;89112Z;GKV;48;2295
2024-47;Bayern;Region Süd;01;f;60-199;1;PKV;1;48
2024-47;Bayern;Region Süd;01;f;60-199;2;PKV;5;239
2024-47;Bayern;Region Süd;01;f;60-199;29;PKV;1;48
2024-47;Bayern;Region Süd;01;f;60-199;375;PKV;31;1482
2024-47;Bayern;Region Süd;01;f;60-199;375;PKV;1;48
2024-47;Bayern;Region Süd;01;f;60-199;375;PKV;2;96
2024-47;Bayern;Region Süd;01;f;60-199;375;PKV;1;48
2024-47;Bayern;Region Süd;01;f;60-199;5;PKV;1;48
2024-47;Bayern;Region Süd;01;f;60-199;89111;GKV;61;2917
2024-47;Bayern;Region Süd;01;f;60-199;89111;GKV;314;15014
2024-47;Bayern;Region Süd;01;f;60-199;89112;GKV;4;191
2024-47;Bayern;Region Süd;01;f;60-199;89112;GKV;6;287
2024-47;Bayern;Region Süd;01;f;60-199;89112Z;GKV;5;239
2024-47;Bayern;Region Süd;01;f;60-199;99999;PKV;1;48
2024-47;Bayern;Region Süd;01;m;0-29;03001;GKV;1;48
2024-47;Bayern;Region Süd;01;m;0-29;2;PKV;2;96
2024-47;Bayern;Region Süd;01;m;0-29;89111;GKV;1;48
2024-47;Bayern;Region Süd;01;m;0-29;89112;GKV;3;143
2024-47;Bayern;Region Süd;01;m;0-29;89112Z;GKV;1;48
2024-47;Bayern;Region Süd;01;m;0-29;89112Z;GKV;3;143
2024-47;Bayern;Region Süd;01;m;30-59;0V;PKV;1;48
2024-47;Bayern;Region Süd;01;m;30-59;2;PKV;1;48
2024-47;Bayern;Region Süd;01;m;30-59;375;PKV;8;383
2024-47;Bayern;Region Süd;01;m;30-59;5;PKV;1;48
2024-47;Bayern;Region Süd;01;m;30-59;89111;GKV;7;335
2024-47;Bayern;Region Süd;01;m;30-59;89111;GKV;1;48
2024-47;Bayern;Region Süd;01;m;30-59;89112;GKV;8;383
2024-47;Bayern;Region Süd;01;m;30-59;89112;GKV;47;2247
2024-47;Bayern;Region Süd;01;m;30-59;89112Z;GKV;5;239
2024-47;Bayern;Region Süd;01;m;30-59;89112Z;GKV;24;1148
2024-47;Bayern;Region Süd;01;m;60-199;1;PKV;1;48
2024-47;Bayern;Region Süd;01;m;60-199;1;PKV;3;143
2024-47;Bayern;Region Süd;01;m;60-199;2;PKV;3;143
2024-47;Bayern;Region Süd;01;m;60-199;2;PKV;1;48
2024-47;Bayern;Region Süd;01;m;60-199;2;PKV;1;48
2024-47;Bayern;Region Süd;01;m;60-199;3530;PKV;1;48
2024-47;Bayern;Region Süd;01;m;60-199;3557;PKV;1;48
2024-47;Bayern;Region Süd;01;m;60-199;375;PKV;37;1769
2024-47;Bayern;Region Süd;01;m;60-199;375;PKV;1;48
2024-47;Bayern;Region Süd;01;m;60-199;375;PKV;2;96
2024-47;Bayern;Region Süd;01;m;60-199;377;PKV;4;191
2024-47;Bayern;Region Süd;01;m;60-199;410;PKV;1;48
2024-47;Bayern;Region Süd;01;m;60-199;5;PKV;1;48
2024-47;Bayern;Region Süd;01;m;60-199;89111;GKV;49;2343
2024-47;Bayern;Region Süd;01;m;60-199;89111;GKV;265;12671
2024-47;Bayern;Region Süd;01;m;60-199;89112;GKV;2;96
2024-47;Bayern;Region Süd;01;m;60-199;89112;GKV;2;96
2024-47;Bayern;Region Süd;01;m;60-199;89112Z;GKV;2;96
2024-47;Bayern;Region Süd;02;f;0-29;89112;GKV;2;158
2024-47;Bayern;Region Süd;02;f;0-29;89112Z;GKV;1;79
2024-47;Bayern;Region Süd;02;f;30-59;89111;GKV;1;79
2024-47;Bayern;Region Süd;02;f;30-59;89112;GKV;5;395
2024-47;Bayern;Region Süd;02;f;30-59;89112Z;GKV;3;237
2024-47;Bayern;Region Süd;02;f;60-199;89111;GKV;2;158
2024-47;Bayern;Region Süd;02;f;60-199;89111;GKV;29;2293
2024-47;Bayern;Region Süd;02;m;0-29;375;PKV;1;79
2024-47;Bayern;Region Süd;02;m;0-29;89112;GKV;1;79
2024-47;Bayern;Region Süd;02;m;30-59;375;PKV;1;79
2024-47;Bayern;Region Süd;02;m;30-59;89111;GKV;1;79
2024-47;Bayern;Region Süd;02;m;30-59;89112;GKV;2;158
2024-47;Bayern;Region Süd;02;m;60-199;375;PKV;10;791
2024-47;Bayern;Region Süd;02;m;60-199;89111;GKV;3;237
2024-47;Bayern;Region Süd;02;m;60-199;89111;GKV;25;1977
2024-47;Bayern;Region Süd;02;m;60-199;89112;GKV;1;79
2024-47;Bayern;Region Süd;03;f;0-29;375;GKV;1;63
2024-47;Bayern;Region Süd;03;f;0-29;89112;GKV;2;125
2024-47;Bayern;Region Süd;03;f;0-29;89112;GKV;6;376
2024-47;Bayern;Region Süd;03;f;0-29;89112Z;GKV;1;63
2024-47;Bayern;Region Süd;03;f;0-29;89112Z;GKV;1;63
2024-47;Bayern;Region Süd;03;f;30-59;3594H1;PKV;1;63
2024-47;Bayern;Region Süd;03;f;30-59;375;PKV;1;63
2024-47;Bayern;Region Süd;03;f;30-59;375;PKV;1;63
2024-47;Bayern;Region Süd;03;f;30-59;89111;GKV;2;125
2024-47;Bayern;Region Süd;03;f;30-59;89112;GKV;6;376
2024-47;Bayern;Region Süd;03;f;30-59;89112;GKV;20;1254
2024-47;Bayern;Region Süd;03;f;30-59;89112Z;GKV;14;878
2024-47;Bayern;Region Süd;03;f;60-199;1;PKV;1;63
2024-47;Bayern;Region Süd;03;f;60-199;2;PKV;1;63
2024-47;Bayern;Region Süd;03;f;60-199;375;PKV;16;1003
2024-47;Bayern;Region Süd;03;f;60-199;375;PKV;1;63
2024-47;Bayern;Region Süd;03;f;60-199;377;PKV;1;63
2024-47;Bayern;Region Süd;03;f;60-199;89111;GKV;36;2257
2024-47;Bayern;Region Süd;03;f;60-199;89111;GKV;167;10468
2024-47;Bayern;Region Süd;03;f;60-199;89112;GKV;1;63
2024-47;Bayern;Region Süd;03;f;60-199;89112;GKV;2;125
2024-47;Bayern;Region Süd;03;f;60-199;99999;PKV;1;63
2024-47;Bayern;Region Süd;03;m;0-29;375;PKV;2;125
2024-47;Bayern;Region Süd;03;m;0-29;89112;GKV;2;125
2024-47;Bayern;Region Süd;03;m;0-29;89112Z;GKV;1;63
2024-47;Bayern;Region Süd;03;m;30-59;1;PKV;1;63
2024-47;Bayern;Region Süd;03;m;30-59;375;PKV;3;188
2024-47;Bayern;Region Süd;03;m;30-59;89112;GKV;3;188
2024-47;Bayern;Region Süd;03;m;30-59;89112;GKV;20;1254
2024-47;Bayern;Region Süd;03;m;30-59;89112Z;GKV;1;63
2024-47;Bayern;Region Süd;03;m;30-59;89112Z;GKV;10;627
2024-47;Bayern;Region Süd;03;m;30-59;89112Z;PKV;1;63
2024-47;Bayern;Region Süd;03;m;60-199;2;PKV;1;63
2024-47;Bayern;Region Süd;03;m;60-199;2;PKV;1;63
2024-47;Bayern;Region Süd;03;m;60-199;375;PKV;15;940
2024-47;Bayern;Region Süd;03;m;60-199;377;PKV;3;188
2024-47;Bayern;Region Süd;03;m;60-199;377;PKV;1;63
2024-47;Bayern;Region Süd;03;m;60-199;89111;GKV;26;1630
2024-47;Bayern;Region Süd;03;m;60-199;89111;GKV;142;8901
2024-47;Bayern;Region Süd;03;m;60-199;89112;GKV;1;63
2024-47;Berlin;Region Ost;01;f;0-29;89112;GKV;7;342
2024-47;Berlin;Region Ost;01;f;30-59;375;PKV;6;293
2024-47;Berlin;Region Ost;01;f;30-59;377;PKV;1;49
2024-47;Berlin;Region Ost;01;f;30-59;89111;GKV;4;196
2024-47;Berlin;Region Ost;01;f;30-59;89111;GKV;12;587
2024-47;Berlin;Region Ost;01;f;30-59;89112;GKV;5;245
2024-47;Berlin;Region Ost;01;f;30-59;89112;GKV;50;2445
2024-47;Berlin;Region Ost;01;f;30-59;89112Y;GKV;1;49
2024-47;Berlin;Region Ost;01;f;60-199;2;PKV;1;49
2024-47;Berlin;Region Ost;01;f;60-199;3524;PKV;1;49
2024-47;Berlin;Region Ost;01;f;60-199;375;PKV;14;685
2024-47;Berlin;Region Ost;01;f;60-199;89111;GKV;26;1271
2024-47;Berlin;Region Ost;01;f;60-199;89111;GKV;136;6651
2024-47;Berlin;Region Ost;01;f;60-199;89111;PKV;1;49
2024-47;Berlin;Region Ost;01;f;60-199;89112;GKV;31;1516
2024-47;Berlin;Region Ost;01;m;0-29;375;PKV;1;49
2024-47;Berlin;Region Ost;01;m;0-29;89111;GKV;1;49
2024-47;Berlin;Region Ost;01;m;0-29;89112;GKV;4;196
2024-47;Berlin;Region Ost;01;m;30-59;375;PKV;6;293
2024-47;Berlin;Region Ost;01;m;30-59;377;GKV;1;49
2024-47;Berlin;Region Ost;01;m;30-59;377;PKV;1;49
2024-47;Berlin;Region Ost;01;m;30-59;89111;GKV;8;391
2024-47;Berlin;Region Ost;01;m;30-59;89111;GKV;5;245
2024-47;Berlin;Region Ost;01;m;30-59;89112;GKV;3;147
2024-47;Berlin;Region Ost;01;m;30-59;89112;GKV;72;3521
2024-47;Berlin;Region Ost;01;m;30-59;89112Y;GKV;1;49
2024-47;Berlin;Region Ost;01;m;60-199;*P;PKV;1;49
2024-47;Berlin;Region Ost;01;m;60-199;375;PKV;10;489
2024-47;Berlin;Region Ost;01;m;60-199;377;PKV;3;147
2024-47;Berlin;Region Ost;01;m;60-199;89111;GKV;20;978
2024-47;Berlin;Region Ost;01;m;60-199;89111;GKV;113;5526
2024-47;Berlin;Region Ost;01;m;60-199;89112;GKV;15;734
2024-47;Berlin;Region Ost;03;f;0-29;89112;GKV;6;302
2024-47;Berlin;Region Ost;03;f;0-29;89112Y;GKV;1;50
2024-47;Berlin;Region Ost;03;f;30-59;375;PKV;5;251
2024-47;Berlin;Region Ost;03;f;30-59;89111;GKV;6;302
2024-47;Berlin;Region Ost;03;f;30-59;89112;GKV;2;101
2024-47;Berlin;Region Ost;03;f;30-59;89112;GKV;34;1710
2024-47;Berlin;Region Ost;03;f;30-59;89112Y;GKV;1;50
2024-47;Berlin;Region Ost;03;f;30-59;89112Y;GKV;3;151
2024-47;Berlin;Region Ost;03;f;60-199;2;PKV;1;50
2024-47;Berlin;Region Ost;03;f;60-199;375;PKV;17;855
2024-47;Berlin;Region Ost;03;f;60-199;375;PKV;1;50
2024-47;Berlin;Region Ost;03;f;60-199;377;PKV;4;201
2024-47;Berlin;Region Ost;03;f;60-199;50;PKV;1;50
2024-47;Berlin;Region Ost;03;f;60-199;89111;GKV;21;1056
2024-47;Berlin;Region Ost;03;f;60-199;89111;GKV;116;5834
2024-47;Berlin;Region Ost;03;f;60-199;89112;GKV;1;50
2024-47;Berlin;Region Ost;03;f;60-199;89112Y;GKV;1;50
2024-47;Berlin;Region Ost;03;m;0-29;89112;GKV;1;50
2024-47;Berlin;Region Ost;03;m;30-59;375;PKV;4;201
2024-47;Berlin;Region Ost;03;m;30-59;375;PKV;1;50
2024-47;Berlin;Region Ost;03;m;30-59;89111;GKV;1;50
2024-47;Berlin;Region Ost;03;m;30-59;89111;GKV;8;402
2024-47;Berlin;Region Ost;03;m;30-59;89112;GKV;25;1257
2024-47;Berlin;Region Ost;03;m;60-199;1;PKV;1;50
2024-47;Berlin;Region Ost;03;m;60-199;2;PKV;1;50
2024-47;Berlin;Region Ost;03;m;60-199;250;PKV;1;50
2024-47;Berlin;Region Ost;03;m;60-199;3;PKV;1;50
2024-47;Berlin;Region Ost;03;m;60-199;3561;PKV;1;50
2024-47;Berlin;Region Ost;03;m;60-199;375;PKV;14;704
2024-47;Berlin;Region Ost;03;m;60-199;375;PKV;1;50
2024-47;Berlin;Region Ost;03;m;60-199;377;PKV;10;503
2024-47;Berlin;Region Ost;03;m;60-199;7;PKV;1;50
2024-47;Berlin;Region Ost;03;m;60-199;89111;GKV;7;352
2024-47;Berlin;Region Ost;03;m;60-199;89111;GKV;83;4175
2024-47;Berlin;Region Ost;03;m;60-199;89112;GKV;1;50
2024-47;Brandenburg;Region Ost;01;f;0-29;89112;GKV;2;10
2024-47;Brandenburg;Region Ost;01;f;0-29;89112;GKV;3;16
2024-47;Brandenburg;Region Ost;01;f;30-59;89112;GKV;1;5
2024-47;Brandenburg;Region Ost;01;f;30-59;89112;GKV;23;121
2024-47;Brandenburg;Region Ost;01;f;60-199;375;PKV;5;26
2024-47;Brandenburg;Region Ost;01;f;60-199;377;PKV;1;5
2024-47;Brandenburg;Region Ost;01;f;60-199;89111;GKV;3;16
2024-47;Brandenburg;Region Ost;01;f;60-199;89111;GKV;96;504
2024-47;Brandenburg;Region Ost;01;f;60-199;89112;GKV;1;5
2024-47;Brandenburg;Region Ost;01;m;0-29;89112;GKV;5;26
2024-47;Brandenburg;Region Ost;01;m;30-59;375;PKV;1;5
2024-47;Brandenburg;Region Ost;01;m;30-59;89111;GKV;2;10
2024-47;Brandenburg;Region Ost;01;m;30-59;89112;GKV;1;5
2024-47;Brandenburg;Region Ost;01;m;30-59;89112;GKV;34;178
2024-47;Brandenburg;Region Ost;01;m;60-199;2;PKV;1;5
2024-47;Brandenburg;Region Ost;01;m;60-199;2;PKV;1;5
2024-47;Brandenburg;Region Ost;01;m;60-199;375;PKV;10;52
2024-47;Brandenburg;Region Ost;01;m;60-199;375;PKV;1;5
2024-47;Brandenburg;Region Ost;01;m;60-199;377;PKV;2;10
2024-47;Brandenburg;Region Ost;01;m;60-199;89111;GKV;4;21
2024-47;Brandenburg;Region Ost;01;m;60-199;89111;GKV;78;410
2024-47;Brandenburg;Region Ost;01;m;60-199;89112;GKV;2;10
2024-47;Brandenburg;Region Ost;03;f;30-59;375;PKV;5;496
2024-47;Brandenburg;Region Ost;03;f;30-59;89112;GKV;7;694
2024-47;Brandenburg;Region Ost;03;f;30-59;89112;GKV;11;1091
2024-47;Brandenburg;Region Ost;03;f;60-199;375;PKV;2;198
2024-47;Brandenburg;Region Ost;03;f;60-199;375;PKV;2;198
2024-47;Brandenburg;Region Ost;03;f;60-199;88345R;GKV;1;99
2024-47;Brandenburg;Region Ost;03;f;60-199;88345R;PKV;1;99
2024-47;Brandenburg;Region Ost;03;f;60-199;89111;GKV;8;793
2024-47;Brandenburg;Region Ost;03;f;60-199;89111;GKV;92;9121
2024-47;Brandenburg;Region Ost;03;f;60-199;89112;GKV;1;99
2024-47;Brandenburg;Region Ost;03;m;0-29;89112;GKV;2;198
2024-47;Brandenburg;Region Ost;03;m;30-59;89112;GKV;1;99
2024-47;Brandenburg;Region Ost;03;m;30-59;89112;GKV;10;991
2024-47;Brandenburg;Region Ost;03;m;60-199;1;PKV;1;99
2024-47;Brandenburg;Region Ost;03;m;60-199;375;PKV;3;297
2024-47;Brandenburg;Region Ost;03;m;60-199;375;PKV;1;99
2024-47;Brandenburg;Region Ost;03;m;60-199;89111;GKV;4;397
2024-47;Brandenburg;Region Ost;03;m;60-199;89111;GKV;56;5552
2024-47;Bremen;Region Nord;01;f;0-29;375;PKV;1;35
2024-47;Bremen;Region Nord;01;f;0-29;89112;GKV;2;70
2024-47;Bremen;Region Nord;01;f;30-59;2;PKV;1;35
2024-47;Bremen;Region Nord;01;f;30-59;375;PKV;1;35
2024-47;Bremen;Region Nord;01;f;30-59;89111;GKV;2;70
2024-47;Bremen;Region Nord;01;f;30-59;89111;GKV;1;35
2024-47;Bremen;Region Nord;01;f;30-59;89112;GKV;2;70
2024-47;Bremen;Region Nord;01;f;30-59;89112;GKV;10;348
2024-47;Bremen;Region Nord;01;f;60-199;3565H1;PKV;1;35
2024-47;Bremen;Region Nord;01;f;60-199;375;PKV;3;104
2024-47;Bremen;Region Nord;01;f;60-199;375;PKV;1;35
2024-47;Bremen;Region Nord;01;f;60-199;377;PKV;1;35
2024-47;Bremen;Region Nord;01;f;60-199;89111;GKV;6;208
2024-47;Bremen;Region Nord;01;f;60-199;89111;GKV;45;1564
2024-47;Bremen;Region Nord;01;m;0-29;89112;GKV;5;174
2024-47;Bremen;Region Nord;01;m;30-59;375;PKV;2;70
2024-47;Bremen;Region Nord;01;m;30-59;375;PKV;1;35
2024-47;Bremen;Region Nord;01;m;30-59;89111;GKV;1;35
2024-47;Bremen;Region Nord;01;m;30-59;89112;GKV;18;626
2024-47;Bremen;Region Nord;01;m;60-199;375;PKV;2;70
2024-47;Bremen;Region Nord;01;m;60-199;377;PKV;1;35
2024-47;Bremen;Region Nord;01;m;60-199;89111;GKV;3;104
2024-47;Bremen;Region Nord;01;m;60-199;89111;GKV;24;834
2024-47;Bremen;Region Nord;02;f;30-59;89112;GKV;1;2
2024-47;Bremen;Region Nord;02;f;30-59;89112;GKV;3;4
2024-47;Bremen;Region Nord;02;f;60-199;89111;GKV;2;3
