,week,kvregion,region,specialization,gender,age_group,insurancecode,insurancetype,risk_groups,absolute,extrapolated
14825,2024-43,Saarland,Region West,1,f,60-199,89111,GKV,Diabetes T2,12,241
14826,2024-43,Saarland,Region West,1,f,60-199,89111,GKV,Hypertonie,33,663
14827,2024-43,Saarland,Region West,1,f,60-199,89112,GKV,,1,20
14829,2024-43,Saarland,Region West,1,m,0-29,89112,GKV,,3,60
14830,2024-43,Saarland,Region West,1,m,30-59,1,PKV,,1,20
14831,2024-43,Saarland,Region West,1,m,30-59,375,PKV,,3,60
14832,2024-43,Saarland,Region West,1,m,30-59,377,PKV,,1,20
14833,2024-43,Saarland,Region West,1,m,30-59,89112,GKV,,2,40
14834,2024-43,Saarland,Region West,1,m,30-59,89112,GKV,,14,281
14835,2024-43,Saarland,Region West,1,m,30-59,89112,GKV,Chronische Herzkreislauf,5,100
14836,2024-43,Saarland,Region West,1,m,30-59,89112,GKV,Chronische Leberkrankheit,1,20
14837,2024-43,Saarland,Region West,1,m,30-59,89112,GKV,Hypertonie,3,60
14838,2024-43,Saarland,Region West,1,m,60-199,1,PKV,,1,20
14839,2024-43,Saarland,Region West,1,m,60-199,2,PKV,,5,100
14840,2024-43,Saarland,Region West,1,m,60-199,375,PKV,,18,362
14841,2024-43,Saarland,Region West,1,m,60-199,375,PKV,,2,40
14842,2024-43,Saarland,Region West,1,m,60-199,377,PKV,,3,60
14843,2024-43,Saarland,Region West,1,m,60-199,377,PKV,,1,20
14844,2024-43,Saarland,Region West,1,m,60-199,8,PKV,,1,20
14845,2024-43,Saarland,Region West,1,m,60-199,89111,GKV,,8,161
14846,2024-43,Saarland,Region West,1,m,60-199,89111,GKV,Asthma,1,20
14847,2024-43,Saarland,Region West,1,m,60-199,89111,GKV,Chronische Herzkreislauf,3,60
14848,2024-43,Saarland,Region West,1,m,60-199,89111,GKV,Diabetes T2,2,40
14849,2024-43,Saarland,Region West,1,m,60-199,89111,GKV,Hypertonie,3,60
14850,2024-43,Saarland,Region West,1,m,60-199,89111,GKV,,112,2250
14851,2024-43,Saarland,Region West,1,m,60-199,89111,GKV,Asthma,2,40
14852,2024-43,Saarland,Region West,1,m,60-199,89111,GKV,COPD,3,60
14853,2024-43,Saarland,Region West,1,m,60-199,89111,GKV,Chronische Herzkreislauf,17,341
14854,2024-43,Saarland,Region West,1,m,60-199,89111,GKV,Chronische Leberkrankheit,3,60
14855,2024-43,Saarland,Region West,1,m,60-199,89111,GKV,Diabetes T1,1,20
14856,2024-43,Saarland,Region West,1,m,60-199,89111,GKV,Diabetes T2,14,281
14857,2024-43,Saarland,Region West,1,m,60-199,89111,GKV,Hypertonie,15,301
14858,2024-43,Saarland,Region West,1,m,60-199,89112,GKV,,1,20
14859,2024-43,Saarland,Region West,3,f,0-29,89112,GKV,,2,66
14860,2024-43,Saarland,Region West,3,f,0-29,89112,GKV,,1,33
14861,2024-43,Saarland,Region West,3,f,30-59,2,PKV,,2,66
14862,2024-43,Saarland,Region West,3,f,30-59,375,PKV,,1,33
14863,2024-43,Saarland,Region West,3,f,30-59,375,PKV,Asthma,1,33
14864,2024-43,Saarland,Region West,3,f,30-59,89111,GKV,,1,33
14866,2024-43,Saarland,Region West,3,f,30-59,89112,GKV,,5,166
14867,2024-43,Saarland,Region West,3,f,30-59,89112,GKV,,10,331
14868,2024-43,Saarland,Region West,3,f,30-59,89112,GKV,Asthma,4,132
14869,2024-43,Saarland,Region West,3,f,30-59,89112,GKV,Hypertonie,1,33
14870,2024-43,Saarland,Region West,3,f,60-199,2,PKV,,2,66
14871,2024-43,Saarland,Region West,3,f,60-199,3564H1,PKV,,1,33
14872,2024-43,Saarland,Region West,3,f,60-199,375,PKV,,4,132
14874,2024-43,Saarland,Region West,3,f,60-199,377,PKV,,1,33
14875,2024-43,Saarland,Region West,3,f,60-199,89111,GKV,,42,1390
14876,2024-43,Saarland,Region West,3,f,60-199,89111,GKV,Diabetes T2,3,99
14877,2024-43,Saarland,Region West,3,f,60-199,89111,GKV,,24,794
14878,2024-43,Saarland,Region West,3,f,60-199,89111,GKV,Asthma,8,265
14879,2024-43,Saarland,Region West,3,f,60-199,89111,GKV,COPD,4,132
14880,2024-43,Saarland,Region West,3,f,60-199,89111,GKV,Chronische Herzkreislauf,5,166
14881,2024-43,Saarland,Region West,3,f,60-199,89111,GKV,Diabetes T2,1,33
14882,2024-43,Saarland,Region West,3,f,60-199,89111,GKV,Hypertonie,14,463
14883,2024-43,Saarland,Region West,3,f,60-199,89112,GKV,COPD,1,33
14884,2024-43,Saarland,Region West,3,m,30-59,375,PKV,,1,33
14885,2024-43,Saarland,Region West,3,m,30-59,89112,GKV,,6,199
14886,2024-43,Saarland,Region West,3,m,30-59,89112,GKV,,5,166
14887,2024-43,Saarland,Region West,3,m,30-59,89112,GKV,Asthma,1,33
14888,2024-43,Saarland,Region West,3,m,30-59,89112,GKV,Chronische Herzkreislauf,1,33
14889,2024-43,Saarland,Region West,3,m,60-199,1,PKV,,1,33
14890,2024-43,Saarland,Region West,3,m,60-199,2,PKV,,5,166
14891,2024-43,Saarland,Region West,3,m,60-199,2006,PKV,,1,33
14892,2024-43,Saarland,Region West,3,m,60-199,3564H1,PKV,,1,33
14893,2024-43,Saarland,Region West,3,m,60-199,3572,PKV,,1,33
14894,2024-43,Saarland,Region West,3,m,60-199,375,PKV,,8,265
14895,2024-43,Saarland,Region West,3,m,60-199,375,PKV,Chronische Herzkreislauf,1,33
14896,2024-43,Saarland,Region West,3,m,60-199,375,PKV,Diabetes T2,1,33
14897,2024-43,Saarland,Region West,3,m,60-199,375,PKV,Hypertonie,1,33
14898,2024-43,Saarland,Region West,3,m,60-199,375,PKV,,1,33
14899,2024-43,Saarland,Region West,3,m,60-199,89111,GKV,,50,1655
14900,2024-43,Saarland,Region West,3,m,60-199,89111,GKV,Diabetes T2,1,33
14901,2024-43,Saarland,Region West,3,m,60-199,89111,GKV,,25,828
14902,2024-43,Saarland,Region West,3,m,60-199,89111,GKV,Asthma,3,99
14903,2024-43,Saarland,Region West,3,m,60-199,89111,GKV,COPD,8,265
14904,2024-43,Saarland,Region West,3,m,60-199,89111,GKV,Chronische Herzkreislauf,10,331
14905,2024-43,Saarland,Region West,3,m,60-199,89111,GKV,Diabetes T2,4,132
14906,2024-43,Saarland,Region West,3,m,60-199,89111,GKV,Hypertonie,7,232
14907,2024-43,Sachsen,Region Ost,1,f,0-29,89112,GKV,,4,446
14908,2024-43,Sachsen,Region Ost,1,f,30-59,89111,GKV,Hypertonie,1,112
14909,2024-43,Sachsen,Region Ost,1,f,30-59,89112,GKV,,17,1896
14910,2024-43,Sachsen,Region Ost,1,f,30-59,89112,GKV,Asthma,2,223
14911,2024-43,Sachsen,Region Ost,1,f,30-59,89112,GKV,Diabetes T2,3,335
14912,2024-43,Sachsen,Region Ost,1,f,30-59,89112,GKV,Hypertonie,9,1004
14913,2024-43,Sachsen,Region Ost,1,f,60-199,1,PKV,Chronische Leberkrankheit,1,112
14914,2024-43,Sachsen,Region Ost,1,f,60-199,3558,PKV,,1,112
14915,2024-43,Sachsen,Region Ost,1,f,60-199,375,GKV,,1,112
14916,2024-43,Sachsen,Region Ost,1,f,60-199,375,PKV,,1,112
14917,2024-43,Sachsen,Region Ost,1,f,60-199,375,PKV,Hypertonie,1,112
14918,2024-43,Sachsen,Region Ost,1,f,60-199,375,PKV,,2,223
14919,2024-43,Sachsen,Region Ost,1,f,60-199,89111,GKV,,10,1115
14920,2024-43,Sachsen,Region Ost,1,f,60-199,89111,GKV,Asthma,1,112
14921,2024-43,Sachsen,Region Ost,1,f,60-199,89111,GKV,Hypertonie,1,112
14922,2024-43,Sachsen,Region Ost,1,f,60-199,89111,GKV,,164,18291
14923,2024-43,Sachsen,Region Ost,1,f,60-199,89111,GKV,Asthma,13,1450
14924,2024-43,Sachsen,Region Ost,1,f,60-199,89111,GKV,COPD,3,335
14925,2024-43,Sachsen,Region Ost,1,f,60-199,89111,GKV,Chronische Herzkreislauf,14,1561
14926,2024-43,Sachsen,Region Ost,1,f,60-199,89111,GKV,Chronische Leberkrankheit,7,781
14927,2024-43,Sachsen,Region Ost,1,f,60-199,89111,GKV,Diabetes T1,1,112
14928,2024-43,Sachsen,Region Ost,1,f,60-199,89111,GKV,Diabetes T2,40,4461
14929,2024-43,Sachsen,Region Ost,1,f,60-199,89111,GKV,Hypertonie,86,9592
14930,2024-43,Sachsen,Region Ost,1,m,0-29,89112,GKV,,4,446
14931,2024-43,Sachsen,Region Ost,1,m,30-59,375,PKV,,1,112
14932,2024-43,Sachsen,Region Ost,1,m,30-59,7,PKV,,1,112
14933,2024-43,Sachsen,Region Ost,1,m,30-59,89112,GKV,,1,112
14934,2024-43,Sachsen,Region Ost,1,m,30-59,89112,GKV,,15,1673
14935,2024-43,Sachsen,Region Ost,1,m,30-59,89112,GKV,Asthma,2,223
14936,2024-43,Sachsen,Region Ost,1,m,30-59,89112,GKV,COPD,3,335
14937,2024-43,Sachsen,Region Ost,1,m,30-59,89112,GKV,Chronische Leberkrankheit,4,446
14938,2024-43,Sachsen,Region Ost,1,m,30-59,89112,GKV,Diabetes T2,2,223
14939,2024-43,Sachsen,Region Ost,1,m,30-59,89112,GKV,Hypertonie,12,1338
14940,2024-43,Sachsen,Region Ost,1,m,60-199,1,PKV,Chronische Herzkreislauf,1,112
14941,2024-43,Sachsen,Region Ost,1,m,60-199,1,PKV,Diabetes T2,1,112
14942,2024-43,Sachsen,Region Ost,1,m,60-199,1,PKV,Hypertonie,1,112
14943,2024-43,Sachsen,Region Ost,1,m,60-199,2,PKV,,2,223
14944,2024-43,Sachsen,Region Ost,1,m,60-199,250,PKV,COPD,1,112
14945,2024-43,Sachsen,Region Ost,1,m,60-199,250,PKV,Chronische Herzkreislauf,1,112
14946,2024-43,Sachsen,Region Ost,1,m,60-199,375,PKV,,5,558
14947,2024-43,Sachsen,Region Ost,1,m,60-199,89111,GKV,,6,669
14948,2024-43,Sachsen,Region Ost,1,m,60-199,89111,GKV,Asthma,1,112
14949,2024-43,Sachsen,Region Ost,1,m,60-199,89111,GKV,Chronische Herzkreislauf,2,223
14950,2024-43,Sachsen,Region Ost,1,m,60-199,89111,GKV,Diabetes T2,2,223
14951,2024-43,Sachsen,Region Ost,1,m,60-199,89111,GKV,Hypertonie,2,223
14952,2024-43,Sachsen,Region Ost,1,m,60-199,89111,GKV,,118,13161
14953,2024-43,Sachsen,Region Ost,1,m,60-199,89111,GKV,Asthma,4,446
14954,2024-43,Sachsen,Region Ost,1,m,60-199,89111,GKV,COPD,8,892
14955,2024-43,Sachsen,Region Ost,1,m,60-199,89111,GKV,Chronische Herzkreislauf,17,1896
14956,2024-43,Sachsen,Region Ost,1,m,60-199,89111,GKV,Chronische Leberkrankheit,3,335
14957,2024-43,Sachsen,Region Ost,1,m,60-199,89111,GKV,Diabetes T1,1,112
14958,2024-43,Sachsen,Region Ost,1,m,60-199,89111,GKV,Diabetes T2,32,3569
14959,2024-43,Sachsen,Region Ost,1,m,60-199,89111,GKV,Hypertonie,84,9369
14960,2024-43,Sachsen,Region Ost,1,m,60-199,89112,GKV,Chronische Herzkreislauf,1,112
14961,2024-43,Sachsen,Region Ost,1,m,60-199,89112,GKV,Hypertonie,2,223
14962,2024-43,Sachsen,Region Ost,3,f,0-29,375,PKV,,1,69
14963,2024-43,Sachsen,Region Ost,3,f,0-29,89111,GKV,,2,138
14964,2024-43,Sachsen,Region Ost,3,f,0-29,89112,GKV,,1,69
14965,2024-43,Sachsen,Region Ost,3,f,30-59,375,PKV,,3,208
14966,2024-43,Sachsen,Region Ost,3,f,30-59,375,PKV,,1,69
14967,2024-43,Sachsen,Region Ost,3,f,30-59,89111,GKV,,3,208
14968,2024-43,Sachsen,Region Ost,3,f,30-59,89112,GKV,,2,138
14969,2024-43,Sachsen,Region Ost,3,f,30-59,89112,GKV,,20,1385
14970,2024-43,Sachsen,Region Ost,3,f,30-59,89112,GKV,Asthma,1,69
14971,2024-43,Sachsen,Region Ost,3,f,30-59,89112,GKV,Diabetes T2,2,138
14972,2024-43,Sachsen,Region Ost,3,f,30-59,89112,GKV,Hypertonie,2,138
14973,2024-43,Sachsen,Region Ost,3,f,30-59,A76,PKV,Hypertonie,1,69
14974,2024-43,Sachsen,Region Ost,3,f,60-199,1,PKV,,1,69
14975,2024-43,Sachsen,Region Ost,3,f,60-199,2,PKV,,1,69
14976,2024-43,Sachsen,Region Ost,3,f,60-199,3,PKV,,1,69
14977,2024-43,Sachsen,Region Ost,3,f,60-199,375,PKV,,4,277
14978,2024-43,Sachsen,Region Ost,3,f,60-199,377,PKV,,1,69
14979,2024-43,Sachsen,Region Ost,3,f,60-199,89111,GKV,,17,1177
14980,2024-43,Sachsen,Region Ost,3,f,60-199,89111,GKV,Hypertonie,7,485
14981,2024-43,Sachsen,Region Ost,3,f,60-199,89111,GKV,,171,11839
14982,2024-43,Sachsen,Region Ost,3,f,60-199,89111,GKV,Asthma,10,692
14983,2024-43,Sachsen,Region Ost,3,f,60-199,89111,GKV,COPD,8,554
14984,2024-43,Sachsen,Region Ost,3,f,60-199,89111,GKV,Chronische Herzkreislauf,11,762
14985,2024-43,Sachsen,Region Ost,3,f,60-199,89111,GKV,Chronische Leberkrankheit,3,208
14986,2024-43,Sachsen,Region Ost,3,f,60-199,89111,GKV,Diabetes T2,31,2146
14987,2024-43,Sachsen,Region Ost,3,f,60-199,89111,GKV,Hypertonie,68,4708
14988,2024-43,Sachsen,Region Ost,3,f,60-199,89112,GKV,,4,277
14989,2024-43,Sachsen,Region Ost,3,f,60-199,89112,GKV,Diabetes T1,1,69
14990,2024-43,Sachsen,Region Ost,3,f,60-199,89112,GKV,Hypertonie,1,69
14991,2024-43,Sachsen,Region Ost,3,m,0-29,89112,GKV,,1,69
14992,2024-43,Sachsen,Region Ost,3,m,30-59,2,PKV,,1,69
14993,2024-43,Sachsen,Region Ost,3,m,30-59,375,PKV,,1,69
14994,2024-43,Sachsen,Region Ost,3,m,30-59,375,PKV,Hypertonie,1,69
14995,2024-43,Sachsen,Region Ost,3,m,30-59,89111,GKV,,1,69
14996,2024-43,Sachsen,Region Ost,3,m,30-59,89112,GKV,,4,277
14997,2024-43,Sachsen,Region Ost,3,m,30-59,89112,GKV,,18,1246
14998,2024-43,Sachsen,Region Ost,3,m,30-59,89112,GKV,Hypertonie,1,69
14999,2024-43,Sachsen,Region Ost,3,m,60-199,250,PKV,,1,69
15000,2024-43,Sachsen,Region Ost,3,m,60-199,252,PKV,,1,69
15001,2024-43,Sachsen,Region Ost,3,m,60-199,375,PKV,,3,208
15002,2024-43,Sachsen,Region Ost,3,m,60-199,375,PKV,,1,69
15003,2024-43,Sachsen,Region Ost,3,m,60-199,89111,GKV,,16,1108
15004,2024-43,Sachsen,Region Ost,3,m,60-199,89111,GKV,COPD,2,138
15005,2024-43,Sachsen,Region Ost,3,m,60-199,89111,GKV,Chronische Herzkreislauf,1,69
15006,2024-43,Sachsen,Region Ost,3,m,60-199,89111,GKV,Diabetes T1,1,69
15007,2024-43,Sachsen,Region Ost,3,m,60-199,89111,GKV,Diabetes T2,3,208
15008,2024-43,Sachsen,Region Ost,3,m,60-199,89111,GKV,Hypertonie,4,277
15009,2024-43,Sachsen,Region Ost,3,m,60-199,89111,GKV,,117,8101
15010,2024-43,Sachsen,Region Ost,3,m,60-199,89111,GKV,Asthma,7,485
15011,2024-43,Sachsen,Region Ost,3,m,60-199,89111,GKV,COPD,9,623
15012,2024-43,Sachsen,Region Ost,3,m,60-199,89111,GKV,Chronische Herzkreislauf,17,1177
15013,2024-43,Sachsen,Region Ost,3,m,60-199,89111,GKV,Chronische Leberkrankheit,9,623
15015,2024-43,Sachsen,Region Ost,3,m,60-199,89111,GKV,Diabetes T2,26,1800
15016,2024-43,Sachsen,Region Ost,3,m,60-199,89111,GKV,Hypertonie,59,4085
15017,2024-43,Sachsen,Region Ost,3,m,60-199,89112,GKV,,1,69
15018,2024-43,Sachsen-Anhalt,Region Ost,1,f,0-29,89112,GKV,,4,180
15019,2024-43,Sachsen-Anhalt,Region Ost,1,f,30-59,1,PKV,,1,45
15020,2024-43,Sachsen-Anhalt,Region Ost,1,f,30-59,375,PKV,,1,45
15021,2024-43,Sachsen-Anhalt,Region Ost,1,f,30-59,89111,GKV,,1,45
15022,2024-43,Sachsen-Anhalt,Region Ost,1,f,30-59,89112,GKV,,8,359
15023,2024-43,Sachsen-Anhalt,Region Ost,1,f,30-59,89112,GKV,Diabetes T2,2,90
15024,2024-43,Sachsen-Anhalt,Region Ost,1,f,30-59,89112,GKV,,47,2110
15025,2024-43,Sachsen-Anhalt,Region Ost,1,f,30-59,89112,GKV,Asthma,3,135
15026,2024-43,Sachsen-Anhalt,Region Ost,1,f,30-59,89112,GKV,Chronische Herzkreislauf,2,90
15027,2024-43,Sachsen-Anhalt,Region Ost,1,f,30-59,89112,GKV,Chronische Leberkrankheit,3,135
15028,2024-43,Sachsen-Anhalt,Region Ost,1,f,30-59,89112,GKV,Diabetes T2,3,135
15029,2024-43,Sachsen-Anhalt,Region Ost,1,f,30-59,89112,GKV,Hypertonie,13,584
15030,2024-43,Sachsen-Anhalt,Region Ost,1,f,30-59,89112Y,GKV,,1,45
15031,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,1,PKV,,1,45
15032,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,2,PKV,,1,45
15034,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,375,PKV,,1,45
15036,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,89111,GKV,,40,1796
15037,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,89111,GKV,Diabetes T2,8,359
15038,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,89111,GKV,Hypertonie,26,1167
15039,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,89111,GKV,,286,12841
15040,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,89111,GKV,Asthma,5,224
15041,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,89111,GKV,COPD,6,269
15042,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,89111,GKV,Chronische Herzkreislauf,24,1078
15043,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,89111,GKV,Chronische Leberkrankheit,17,763
15044,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,89111,GKV,Diabetes T1,1,45
15045,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,89111,GKV,Diabetes T2,37,1661
15046,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,89111,GKV,Hypertonie,85,3816
15047,2024-43,Sachsen-Anhalt,Region Ost,1,f,60-199,89112,GKV,,2,90
15048,2024-43,Sachsen-Anhalt,Region Ost,1,m,0-29,89112,GKV,,5,224
15049,2024-43,Sachsen-Anhalt,Region Ost,1,m,30-59,375,PKV,,2,90
15050,2024-43,Sachsen-Anhalt,Region Ost,1,m,30-59,377,PKV,,1,45
15051,2024-43,Sachsen-Anhalt,Region Ost,1,m,30-59,89112,GKV,,3,135
15052,2024-43,Sachsen-Anhalt,Region Ost,1,m,30-59,89112,GKV,Chronische Herzkreislauf,1,45
15053,2024-43,Sachsen-Anhalt,Region Ost,1,m,30-59,89112,GKV,Hypertonie,1,45
15054,2024-43,Sachsen-Anhalt,Region Ost,1,m,30-59,89112,GKV,,32,1437
15055,2024-43,Sachsen-Anhalt,Region Ost,1,m,30-59,89112,GKV,COPD,1,45
15056,2024-43,Sachsen-Anhalt,Region Ost,1,m,30-59,89112,GKV,Chronische Herzkreislauf,5,224
15057,2024-43,Sachsen-Anhalt,Region Ost,1,m,30-59,89112,GKV,Chronische Leberkrankheit,1,45
15058,2024-43,Sachsen-Anhalt,Region Ost,1,m,30-59,89112,GKV,Diabetes T2,1,45
15059,2024-43,Sachsen-Anhalt,Region Ost,1,m,30-59,89112,GKV,Hypertonie,13,584
15060,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,2,PKV,,1,45
15061,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,375,GKV,Hypertonie,1,45
15062,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,375,PKV,Hypertonie,1,45
15063,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,375,PKV,,1,45
15064,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,5,PKV,,1,45
15065,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,89111,GKV,,25,1122
15066,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,89111,GKV,Chronische Herzkreislauf,2,90
15067,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,89111,GKV,Diabetes T1,1,45
15068,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,89111,GKV,Diabetes T2,4,180
15069,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,89111,GKV,Hypertonie,15,674
15070,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,89111,GKV,,202,9070
15071,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,89111,GKV,Asthma,1,45
15072,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,89111,GKV,COPD,2,90
15073,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,89111,GKV,Chronische Herzkreislauf,19,853
15074,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,89111,GKV,Chronische Leberkrankheit,10,449
15075,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,89111,GKV,Diabetes T1,3,135
15076,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,89111,GKV,Diabetes T2,36,1616
15077,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,89111,GKV,Hypertonie,43,1931
15078,2024-43,Sachsen-Anhalt,Region Ost,1,m,60-199,89112,GKV,,1,45
15080,2024-43,Sachsen-Anhalt,Region Ost,2,f,0-29,89112,GKV,,1,52
15081,2024-43,Sachsen-Anhalt,Region Ost,2,f,0-29,89112,GKV,Asthma,1,52
15082,2024-43,Sachsen-Anhalt,Region Ost,2,f,30-59,89111,GKV,,1,52
15083,2024-43,Sachsen-Anhalt,Region Ost,2,f,30-59,89112,GKV,,8,412
15084,2024-43,Sachsen-Anhalt,Region Ost,2,f,30-59,89112,GKV,Hypertonie,1,52
15085,2024-43,Sachsen-Anhalt,Region Ost,2,f,30-59,89112,GKV,,5,258
15087,2024-43,Sachsen-Anhalt,Region Ost,2,f,60-199,1,PKV,,1,52
15088,2024-43,Sachsen-Anhalt,Region Ost,2,f,60-199,89111,GKV,,24,1236
15089,2024-43,Sachsen-Anhalt,Region Ost,2,f,60-199,89111,GKV,Diabetes T2,2,103
15090,2024-43,Sachsen-Anhalt,Region Ost,2,f,60-199,89111,GKV,Hypertonie,2,103
15091,2024-43,Sachsen-Anhalt,Region Ost,2,f,60-199,89111,GKV,,6,309
15092,2024-43,Sachsen-Anhalt,Region Ost,2,f,60-199,89111,GKV,Asthma,2,103
15093,2024-43,Sachsen-Anhalt,Region Ost,2,f,60-199,89111,GKV,COPD,3,154
15094,2024-43,Sachsen-Anhalt,Region Ost,2,f,60-199,89111,GKV,Chronische Herzkreislauf,4,206
15095,2024-43,Sachsen-Anhalt,Region Ost,2,f,60-199,89111,GKV,Diabetes T2,3,154
15096,2024-43,Sachsen-Anhalt,Region Ost,2,f,60-199,89111,GKV,Hypertonie,11,566
15097,2024-43,Sachsen-Anhalt,Region Ost,2,m,0-29,89112,GKV,,3,154
15098,2024-43,Sachsen-Anhalt,Region Ost,2,m,30-59,2,PKV,,1,52
15099,2024-43,Sachsen-Anhalt,Region Ost,2,m,30-59,89111,GKV,,1,52
15100,2024-43,Sachsen-Anhalt,Region Ost,2,m,30-59,89111,GKV,Hypertonie,1,52
15101,2024-43,Sachsen-Anhalt,Region Ost,2,m,30-59,89112,GKV,,8,412
15102,2024-43,Sachsen-Anhalt,Region Ost,2,m,30-59,89112,GKV,Hypertonie,1,52
15103,2024-43,Sachsen-Anhalt,Region Ost,2,m,30-59,89112,GKV,,4,206
15104,2024-43,Sachsen-Anhalt,Region Ost,2,m,30-59,89112,GKV,Chronische Leberkrankheit,1,52
15105,2024-43,Sachsen-Anhalt,Region Ost,2,m,30-59,89112,GKV,Hypertonie,7,360
15106,2024-43,Sachsen-Anhalt,Region Ost,2,m,60-199,89111,GKV,,28,1442
15107,2024-43,Sachsen-Anhalt,Region Ost,2,m,60-199,89111,GKV,Hypertonie,2,103
15108,2024-43,Sachsen-Anhalt,Region Ost,2,m,60-199,89111,GKV,,6,309
15109,2024-43,Sachsen-Anhalt,Region Ost,2,m,60-199,89111,GKV,Chronische Herzkreislauf,1,52
15110,2024-43,Sachsen-Anhalt,Region Ost,2,m,60-199,89111,GKV,Diabetes T2,1,52
15111,2024-43,Sachsen-Anhalt,Region Ost,2,m,60-199,89111,GKV,Hypertonie,8,412
15112,2024-43,Sachsen-Anhalt,Region Ost,3,f,0-29,89112,GKV,,1,50
15113,2024-43,Sachsen-Anhalt,Region Ost,3,f,0-29,89112,GKV,,13,647
15114,2024-43,Sachsen-Anhalt,Region Ost,3,f,0-29,89112,GKV,Asthma,1,50
15115,2024-43,Sachsen-Anhalt,Region Ost,3,f,30-59,89111,GKV,,1,50
15116,2024-43,Sachsen-Anhalt,Region Ost,3,f,30-59,89112,GKV,,3,149
15117,2024-43,Sachsen-Anhalt,Region Ost,3,f,30-59,89112,GKV,,41,2041
15118,2024-43,Sachsen-Anhalt,Region Ost,3,f,30-59,89112,GKV,Asthma,4,199
15119,2024-43,Sachsen-Anhalt,Region Ost,3,f,30-59,89112,GKV,COPD,1,50
15120,2024-43,Sachsen-Anhalt,Region Ost,3,f,30-59,89112,GKV,Chronische Herzkreislauf,1,50
15121,2024-43,Sachsen-Anhalt,Region Ost,3,f,30-59,89112,GKV,Hypertonie,9,448
15122,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,2,PKV,,1,50
15123,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,375,PKV,,1,50
15124,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,375,PKV,,2,100
15126,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,377,PKV,,1,50
15127,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,89111,GKV,,18,896
15128,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,89111,GKV,Asthma,1,50
15129,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,89111,GKV,Hypertonie,2,100
15130,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,89111,GKV,,172,8560
15131,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,89111,GKV,Asthma,5,249
15132,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,89111,GKV,COPD,10,498
15133,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,89111,GKV,Chronische Herzkreislauf,10,498
15134,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,89111,GKV,Chronische Leberkrankheit,3,149
15135,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,89111,GKV,Diabetes T1,1,50
15136,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,89111,GKV,Diabetes T2,30,1493
15137,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,89111,GKV,Hypertonie,91,4529
15138,2024-43,Sachsen-Anhalt,Region Ost,3,f,60-199,89112,GKV,,1,50
15139,2024-43,Sachsen-Anhalt,Region Ost,3,m,0-29,01480,GKV,,1,50
15140,2024-43,Sachsen-Anhalt,Region Ost,3,m,0-29,89112,GKV,,1,50
